reviews,num_arquivos,num_linhas_adicionadas,num_linhas_deletadas,tempo_analise,num_caracteres_descricao,num_participantes,num_comentarios,was_merged
1,1,22,0,41372,0,2,0,True
4,3,40,21,8517,128,2,0,True
1,1,1,1,63112,163,2,0,True
1,1,1,1,32578,53,3,3,True
2,2,13,1,6567,112,2,1,True
1,1,1,0,81023,159,2,0,True
3,1,2,2,69731,231,2,0,True
1,1,1,1,25376,221,2,0,True
3,2,4,5,5867,574,3,0,True
1,1,3,4,35513,71,2,0,True
1,2,6,1,47628,129,2,0,True
1,2,8,6,34844,112,2,1,True
3,2,4,0,16437,242,3,3,True
7,4,172,0,58006,264,4,11,True
1,1,1,1,4298,12,2,0,True
3,3,17,12,11534,0,3,1,True
1,3,10,2,10333,19,2,0,True
11,5,47,13,79847,14,3,5,True
2,1,14,0,11991,16,2,0,True
4,7,109,14,85156,0,3,1,False
4,3,7,2,46013,116,2,0,True
2,5,16,36,5427,173,2,2,True
1,1,1,1,41453,122,2,0,True
1,1,2,0,8660,163,3,3,True
2,3,79,22,6907,123,2,0,True
2,2,14,7,69548,407,3,3,True
5,1,59,19,19999,0,2,1,True
1,1,1,1,13683,0,2,0,True
10,3,77,0,24704,37,5,6,False
2,1,1,1,80945,197,3,1,True
1,1,3,3,70784,0,2,0,True
1,2,9,2,19640,40,2,0,True
1,3,46,1,28514,71,2,1,False
1,1,1,1,18429,0,2,0,True
1,1,1,1,28590,151,2,0,True
1,4,24,60,10645,166,2,0,True
1,2,23,22,7833,368,2,0,True
1,1,1,1,10836,139,3,3,True
1,3,37,23,78168,139,2,0,True
1,19,943,0,20483,87,6,32,False
3,17,1038,1,22023,103,3,22,True
2,2,13,0,19455,80,3,6,True
20,34,2003,5,10149,83,3,8,False
6,12,755,0,29971,35,3,8,True
3,16,776,5,21517,340,2,16,True
4,6,83,1,69211,247,3,13,True
2,13,929,2,81884,487,2,9,True
1,13,31,20,30442,65,2,9,True
1,3,67,0,63995,0,2,1,True
1,18,545,0,53650,0,2,4,False
3,11,415,0,41248,42,2,4,True
3,9,300,1,28861,43,2,6,True
14,14,631,0,49601,0,2,3,False
2,19,894,0,62424,14,2,7,True
1,14,560,4,83418,349,2,4,True
1,105,575,282,66263,87,2,0,True
1,1,1,1,47753,190,2,1,True
4,14,517,18,39627,291,2,10,True
1,3,133,11,71865,407,2,7,True
1,1,5,2,78525,121,2,1,True
1,25,676,0,75671,27,2,5,True
1,1,16,0,79845,80,2,2,True
1,8,388,0,57987,553,2,3,False
1,10,625,0,18896,99,2,4,False
1,11,538,0,74105,0,2,3,False
2,9,391,0,63074,0,2,3,False
1,1,6,1,78742,83,3,5,True
1,1,16,0,8462,83,2,1,True
1,1,4,2,60976,564,2,1,True
1,1,1,1,82287,0,2,2,False
2,21,1142,0,71211,0,2,5,True
1,3,85,49,42124,43,3,2,False
3,6,26,40,26001,0,3,1,True
3,13,37,38,54849,0,4,5,False
8,10,438,0,27977,61,2,2,True
1,16,1441,1,36356,0,2,5,True
7,14,597,2,21417,179,2,4,True
2,18,2538,0,64879,0,4,9,False
1,2,25,26,62087,0,3,2,True
5,13,586,1,60930,35,2,5,True
3,3,5,3,45293,118,2,1,True
5,13,694,0,84832,30,4,13,True
1,5,17,0,63766,30,3,2,True
6,3,18,14,65319,100,2,1,True
1,1,3,3,38246,0,3,4,True
1,10,260,1,43908,152,2,7,True
1,3,79,10,51113,556,2,3,True
1,1,1,0,9261,42,3,4,True
5,13,852,0,44785,672,3,3,True
2,7,61,119,72147,441,2,1,False
2,408,2673,2182,25452,207,3,2,True
1,1,1,4,61347,52,2,1,True
4,5,88,102,69828,426,2,5,True
1,1,0,1,34993,226,3,3,False
8,7,290,1,68205,227,2,7,True
1,7,1,9,54052,56,2,1,True
1,1,1,1,85379,29,2,1,True
1,14,96,47,63672,445,3,1,True
1,11,36,8,42157,234,3,2,True
5,23,1558,0,85973,377,3,12,True
1,31,90,81,20124,219,2,3,True
3,11,377,1,53439,40,3,12,True
2,2,2,3,59901,195,2,2,True
1,1,1,1,75681,121,2,1,True
1,1,1,1,74782,54,2,1,True
1,13,41,41,4101,197,2,0,True
1,5,76,1,4143,179,2,5,True
1,1,34,29,55588,160,2,2,False
1,3,36,22,51834,271,2,2,False
1,1,1,1,64577,183,2,1,True
1,2,3,6,33803,44,2,1,True
1,16,16,16,19345,105,2,1,True
2,10,467,0,4135,64,3,10,False
1,11,353,0,74648,304,3,3,False
2,20,929,0,64303,38,4,7,True
3,12,653,1,32586,253,2,2,True
2,6,210,90,17487,512,2,4,True
7,13,776,2,9187,97,4,9,True
11,15,572,179,21640,605,3,10,True
1,2,3,2,11515,59,3,1,True
1,1,1,4,66985,443,3,1,True
3,2,7,10,14546,319,3,1,True
2,20,1091,2,82213,324,4,11,False
4,1,3,5,19686,42,4,1,True
1,4,12,10,33168,95,2,0,True
1,3,2,46,38087,326,2,1,True
6,35,2127,3,37316,224,4,14,False
2,5,10,10,7223,151,3,2,True
2,15,75,94,82675,555,3,0,True
2,3,59,28,69350,748,3,1,True
1,9,120,27,22232,653,2,2,True
5,7,65,14,12182,372,3,2,True
1,4,64,43,41038,658,3,4,True
3,112,312,463,71471,249,3,9,True
7,4,195,234,49365,121,4,9,True
1,19,1121,18,77599,661,2,1,True
1,10,23,30,71981,210,3,1,True
1,3,32,0,43844,114,2,1,False
1,1,1,3,49401,69,2,1,True
1,14,914,0,71887,40,2,2,True
1,3,246,0,64958,40,2,1,True
2,19,1016,0,40662,36,2,5,True
3,7,13,14,84269,184,3,2,False
3,13,877,0,42458,34,4,3,True
1,15,361,0,27019,197,2,2,False
3,17,146,87,7907,175,3,2,True
1,1,1,1,72446,17,2,2,True
1,3,72,55,15845,233,2,3,True
1,1,11,0,21356,85,2,1,True
2,1,1,4,7586,121,3,1,True
1,32,2620,0,27023,40,2,3,True
2,1,2,2,28726,377,3,1,True
1,3,3,3,27290,172,2,1,True
1,1,5,5,28992,38,2,3,True
1,1,1,1,36505,34,2,1,True
1,1,7,10,8422,433,4,8,True
1,1,1,0,14847,147,3,2,True
1,1,1,1,74908,283,2,1,True
1,2,10,5,70651,604,3,3,False
11,10,616,7,18034,382,3,3,True
5,13,633,0,29108,440,2,1,True
1,1,1,1,55566,84,2,1,True
1,1,1,1,42169,92,2,2,True
1,1,3,4,74437,69,2,1,True
1,1,1,0,13451,461,2,1,True
1,1,13,0,25206,321,2,3,True
1,115,116,692,46285,306,2,2,True
2,7,12,0,7395,77,3,1,True
1,3,25,1,43995,200,3,2,True
1,2,3,4,19473,390,2,1,True
1,22,1719,0,28470,108,2,4,True
1,1,2,3,37882,258,2,1,True
1,1,0,1,21184,291,2,2,True
1,2,18,0,3604,276,2,1,True
1,1,1,1,13348,414,2,1,True
1,1,5,0,7752,367,2,1,True
1,1,5,0,11333,228,2,1,True
1,2,5,9,6142,3146,2,1,True
3,2,20,0,74451,210,2,1,True
1,2,10,4,70221,154,2,3,True
3,14,72,54,64957,95,2,3,True
2,11,464,0,47194,167,3,6,True
1,1,3,3,50714,60,2,1,True
2,3,24,6,77187,155,2,3,True
1,1,2,2,30106,87,3,1,True
3,10,169,3,21487,523,4,12,True
1,2,0,53,52122,156,2,1,True
1,9,75,138,35368,598,2,0,True
2,50,163,410,59535,116,2,6,True
4,13,772,0,14116,319,2,16,True
1,7,103,103,79615,524,2,1,False
1,8,0,0,75038,384,3,3,False
2,17,110,110,24370,151,2,2,True
1,7,64,68,81061,520,2,1,True
1,8,0,0,79059,747,2,1,True
1,1,4,2,75471,348,2,1,True
1,1,5,5,71748,315,2,1,True
1,1,7,1,16641,250,2,1,True
1,3,13,11,20773,270,2,2,True
1,2,2,200,16065,97,2,9,True
1,12,25,19,5794,1509,2,1,True
1,2,2,4,31949,285,2,1,True
1,11,623,0,27419,24,2,2,True
1,12,33,52,9527,311,2,1,True
1,1246,2578,1312,32014,822,2,4,True
2,3,4,4,80710,391,2,3,True
1,1,10,11,79447,367,2,0,False
2,5,1,5,38186,205,3,2,True
8,14,747,0,78979,37,2,2,True
1,5,39,31,29305,0,3,2,True
1,5,45,45,36882,431,2,2,True
1,2,3,3,36760,440,2,2,True
1,2,11,11,36675,434,2,2,True
1,1,1,1,31550,422,2,2,True
1,2,4,4,31503,437,2,2,True
1,1,1,1,31469,433,2,2,True
1,2,2,2,31457,440,2,2,True
1,1,2,2,31050,436,2,2,True
1,2,8,8,30474,435,2,4,True
1,4,32,28,24742,367,2,1,True
1,11,117,143,20032,162,2,1,True
1,5,31,43,19444,130,2,1,True
1,12,102,141,51326,135,2,1,True
3,37,176,257,14495,248,2,3,True
1,6,36,26,26946,56,2,1,True
1,39,182,201,19731,41,2,1,True
5,16,1010,0,10274,99,2,3,True
1,29,179,225,7764,178,2,1,True
1,21,119,134,7764,155,2,1,True
1,18,114,125,7000,171,2,1,True
1,41,646,574,5774,158,2,1,True
12,29,1859,1,43333,17,2,11,True
1,16,129,127,77567,135,2,1,True
1,34,382,359,77101,186,2,1,True
1,27,99,122,76288,170,2,1,True
1,30,188,172,76217,161,2,1,True
1,33,176,208,75997,190,2,1,True
1,35,154,215,75701,216,2,1,True
1,9,68,69,74623,203,2,1,True
1,38,208,229,74727,209,2,1,True
1,15,27,29,74799,153,2,1,True
1,31,345,377,73964,203,2,1,True
1,23,175,222,72773,179,2,1,True
1,17,146,133,72867,180,2,1,True
4,27,173,176,45997,67,2,2,True
1,29,195,197,60727,176,2,1,True
1,46,196,257,60235,183,2,1,True
1,40,211,274,59858,179,2,1,True
1,50,154,211,59577,204,2,1,True
1,63,794,975,57205,123,2,2,True
1,41,242,288,86180,201,2,1,True
8,16,897,0,10050,60,2,3,True
1,26,150,171,76540,105,2,1,True
1,45,366,409,39109,136,2,1,True
1,66,374,423,20787,160,2,1,True
1,56,284,316,21219,157,2,1,True
2,13,1083,932,54022,525,2,6,True
1,1,1,1,13803,251,2,1,True
1,1,2,2,10748,215,2,1,True
1,4,11,5,64572,351,4,12,False
3,1,7,2,16773,135,2,3,True
1,1,6,2,43543,803,2,4,True
1,13,194,89,83830,1444,2,1,True
2,9,556,27,28475,4,2,1,True
1,12,1167,477,14846,74,2,4,True
2,83,1855,281,28265,296,2,3,True
2,75,573,710,5452,239,2,2,True
2,55,374,426,30049,142,2,1,True
1,68,453,532,61160,133,2,1,True
3,1,26,0,43258,229,2,3,True
1,30,578,10,11640,111,2,1,True
1,98,717,854,7061,186,2,1,True
1,52,422,552,78986,128,2,1,True
2,82,534,603,67201,148,2,3,True
1,1,1,1,52927,367,2,1,True
1,1,1,1,20475,3190,1,0,True
1,1,1,1,20520,4276,1,0,True
1,1,1,1,20768,3164,1,0,True
1,1,1,1,60875,3938,1,0,True
1,1,2,2,58449,367,2,1,True
1,1,1,1,15671,9313,1,0,True
1,1,1,1,15818,4270,1,0,True
1,1,1,1,54690,3886,1,0,True
1,1,1,1,41273,2599,1,0,True
1,1,1,1,11881,3467,1,0,True
1,1,1,1,11940,2302,1,0,True
1,1,1,1,12011,3461,1,0,True
1,2,52,0,46421,298,2,1,True
1,1,54,14,55249,423,2,1,True
1,2,52,0,24815,290,2,1,True
1,2,55,0,24771,286,2,1,True
1,2,52,0,24673,305,2,1,True
1,1,1,1,46056,2750,2,1,True
1,2,52,0,78605,241,2,1,True
1,2,52,0,78175,258,2,1,True
1,2,53,0,15749,267,2,1,True
1,2,53,0,24014,309,2,1,True
5,15,737,0,18057,143,2,3,True
1,23,238,243,48761,285,2,1,True
1,1,1,1,56255,2891,1,0,True
1,1,1,1,56389,2252,1,0,True
1,2,52,0,34918,249,2,1,True
1,2,52,0,33167,267,2,1,True
1,2,52,0,32976,253,2,3,True
1,1,1,1,57872,69,2,1,True
6,74,537,544,56174,169,2,6,True
3,7,301,0,16159,144,2,2,True
1,14,57,57,77985,301,2,1,True
1,17,1408,0,58284,220,2,1,False
2,16,701,1,66816,73,2,3,False
2,7,531,0,24940,49,3,6,False
4,19,926,0,79656,72,2,4,False
6,24,1782,0,82416,85,5,5,False
1,2,11,9,54527,271,2,1,True
2,1,1,1,27070,31,3,1,True
1,7,535,0,41339,77,3,4,False
1,19,927,0,78985,86,2,2,True
1,9,9,33,5701,555,2,3,False
1,1,1,0,60633,140,2,3,True
1,2,10,0,3653,89,2,2,True
1,2,10,0,3788,83,1,0,True
1,2,10,0,3903,89,1,0,True
1,2,11,1,78864,93,1,0,True
1,2,11,1,78986,89,1,0,True
1,2,11,1,79073,88,1,0,True
1,2,13,1,79178,86,1,0,True
1,2,11,1,79303,96,1,0,True
1,2,11,1,79370,100,1,0,True
1,2,13,1,79593,88,1,0,True
1,2,11,1,79253,86,1,0,True
1,2,11,1,79540,88,1,0,True
1,2,11,1,79630,89,1,0,True
1,2,11,1,79718,88,1,0,True
1,2,13,1,79804,89,1,0,True
1,2,11,1,79979,92,1,0,True
1,2,11,1,80059,88,1,0,True
1,2,11,1,80145,86,1,0,True
1,2,12,0,80236,87,1,0,True
1,2,10,0,80320,98,1,0,True
1,2,10,0,80331,87,1,0,True
1,2,10,0,80416,92,1,0,True
1,2,12,0,80494,95,1,0,True
1,2,10,0,80579,87,1,0,True
1,2,10,0,80651,93,1,0,True
1,2,12,0,80738,87,1,0,True
1,2,10,0,80804,93,1,0,True
1,2,10,0,80881,89,1,0,True
1,2,10,0,80943,92,1,0,True
1,2,10,0,81019,93,1,0,True
1,2,20,0,81183,93,1,0,True
1,2,10,0,81273,93,1,0,True
1,2,10,0,81344,91,1,0,True
1,2,10,0,81429,88,1,0,True
1,2,10,0,81579,92,1,0,True
1,2,10,0,81662,93,1,0,True
1,2,10,0,81720,89,1,0,True
1,2,10,0,81784,85,2,1,True
1,2,12,0,81891,87,1,0,True
1,2,10,0,81971,89,1,0,True
1,2,10,0,83199,89,1,0,True
1,2,10,0,83303,92,1,0,True
1,2,10,0,83375,87,1,0,True
1,2,10,0,83454,89,1,0,True
1,2,10,0,83532,86,1,0,True
1,2,10,0,83615,88,1,0,True
1,2,10,0,83698,89,1,0,True
1,2,10,0,83795,91,1,0,True
1,2,10,0,83852,95,1,0,True
1,2,10,0,83930,91,1,0,True
1,2,10,0,84003,85,1,0,True
1,2,10,0,84083,87,1,0,True
1,2,10,0,84150,89,1,0,True
1,2,10,0,84235,92,1,0,True
1,2,12,0,84307,88,1,0,True
1,2,10,0,84390,102,1,0,True
1,2,10,0,84467,95,1,0,True
1,2,10,0,84551,88,1,0,True
1,2,12,0,84629,89,1,0,True
1,2,10,0,84712,91,1,0,True
1,2,10,0,84784,92,1,0,True
1,2,10,0,84909,89,1,0,True
1,2,12,0,84998,89,1,0,True
1,2,10,0,85086,91,1,0,True
1,2,10,0,84913,91,1,0,True
1,2,8,8,16769,202,2,3,True
1,1,1,1,16456,99,2,1,True
3,6,19,23,85801,269,2,6,True
1,12,56,130,3982,293,2,1,True
1,22,124,168,67269,33,2,2,True
3,16,1411,0,13028,0,2,7,True
2,1,103,0,83169,76,2,4,True
2,4,57,2,85756,100,2,1,True
1,1,1,1,29247,16,2,3,True
8,196,1495,687,73676,689,2,12,True
5,2,64,3,31371,641,2,2,True
2,1,1,1,33547,155,3,9,True
4,19,1266,0,14892,149,2,3,True
1,4,40,45,62587,92,2,4,True
1,1,13,1,68946,165,3,1,True
4,2,8,11,37541,324,2,5,True
1,1,3,0,42461,327,2,1,True
1,3,433,0,28354,94,2,1,True
1,1,1,1,24316,0,2,2,True
1,1,1,1,26008,0,2,1,True
8,13,377,0,12884,78,3,8,True
8,3,124,114,85554,100,3,8,True
2,1,544,545,63550,638,3,7,False
7,14,621,0,60551,84,2,3,True
1,1,4,4,84794,197,2,2,True
1,5,732,0,8987,74,2,1,True
1,429,2057,1799,20358,121,4,4,False
1,3,5,11,5465,1158,2,3,True
2,12,208,438,63104,587,2,2,True
1,1,1,1,54576,383,3,0,False
5,16,769,255,8543,937,2,2,True
2,1,14,0,82566,50,2,2,True
3,1,9,11,67546,422,3,0,False
2,7,19,20,35260,194,3,2,False
13,13,99,101,7375,159,3,8,True
3,9,281,0,52231,216,3,8,True
2,1,1,1,72327,39,3,6,True
2,8,269,0,54762,144,4,6,False
1,8,47,6,73926,46,3,1,False
1,1,14,0,38309,367,2,1,False
7,681,2468,4962,53884,411,5,14,True
4,13,748,0,11102,59,2,2,True
1,2,13,4,30083,488,2,4,True
5,10,774,0,67423,487,5,9,True
1,1,4,0,77347,261,2,2,True
1,1,23,0,26766,367,3,1,False
3,6,14,12,77051,30,4,3,False
1,6,861,0,59997,0,3,3,True
1,1,3,3,11769,367,3,0,False
1,1,25,0,64573,367,4,3,False
2,1,2,2,69667,367,4,0,False
2,6,44,47,14250,41,3,2,True
1,1,2,2,68710,0,2,2,True
1,1,1,1,85956,0,2,1,True
1,5,766,0,52833,39,2,1,True
1,1,10,0,42762,46,2,2,True
1,1,1,1,82142,13,3,5,True
1,1,57,0,47781,367,3,1,False
6,5,66,0,49094,506,4,5,True
5,21,1084,0,51701,702,2,3,True
1,5,103,2,45962,380,2,1,True
1,4,11,18,17493,0,2,1,True
4,27,0,1364,27920,47,4,4,True
1,37,674,358,33894,69,2,0,True
1,1,1,1,21265,0,2,2,True
37,7,294,0,40180,210,4,20,True
6,14,1204,2,50571,36,3,0,True
1,1,2,1,23931,102,2,1,True
1,3,43,1,13001,14,2,2,True
10,12,693,0,51724,98,3,5,True
1,1625,2029,1870,54702,39,2,1,True
2,3,171,0,5022,519,2,0,True
1,6,613,2,64266,474,2,1,True
1,2,24,1,56063,1235,2,1,True
1,1,2,2,24872,60,2,1,True
1,1,13,0,50681,367,3,0,False
15,11,438,10,56991,71,4,13,True
1,4,134,1,40794,89,3,3,False
1,11,98,34,6353,326,2,4,True
1,1,87,0,10324,88,2,0,True
1,2,8,14,45588,195,2,2,True
2,53,333,412,22019,166,3,6,True
1,15,32,31,7793,75,2,3,True
1,1,25,9,42363,284,2,2,True
3,26,1002,0,54949,482,3,8,False
2,19,722,0,77413,499,3,6,False
2,2,13,1,27680,87,2,1,True
1,4,92,0,23976,46,2,2,True
1,3,72,80,55231,0,3,1,False
45,15,730,2,37770,268,3,6,True
1,1,1,1,76998,100,2,3,True
1,2,159,17,34579,216,2,2,True
1,2,200,109,28105,64,2,0,True
1,1,2,2,71882,62,3,0,True
1,1,2,1,4036,168,2,3,True
2,2,13,9,10054,20,2,2,True
3,1,6,1,7171,53,2,1,True
2,2,35,15,81103,54,2,1,True
1,1,4,4,12131,0,2,0,True
2,1,1,1,38223,292,2,1,True
2,5,60,15,81063,0,2,1,True
1,1,1,1,25844,73,3,0,False
1,1,105,0,43833,46,3,3,False
1,41,863,16,55330,0,3,0,False
1,1,1,0,54972,0,2,0,False
1,1,0,1,70968,17,3,1,True
1,1,1,0,63483,0,3,1,False
1,1,1,0,35691,159,2,2,True
4,1,1,0,71185,32,2,0,True
2,1,1,0,18519,0,2,3,True
1,1,1,0,13369,20,2,0,False
1,1,1,0,54899,43,2,3,False
3,1,2,1,4334,42,2,0,True
1,1,1,0,19177,142,2,4,True
1,1,1,0,8895,0,2,2,True
2,1,2,0,7031,0,2,1,True
1,1,1,0,19473,0,2,0,False
2,1,3,2,58037,36,2,1,True
1,1,1,0,79266,13,2,1,False
2,1,3,1,72166,0,2,5,True
1,1,1,1,7366,0,3,1,True
1,1,0,1,7478,81,4,3,True
2,1,1,0,36130,88,2,1,False
1,1,1,0,4180,0,2,2,True
2,1,3,2,5345,0,2,1,False
3,1,1,1,76107,0,2,1,False
1,1,1,0,41810,0,2,1,True
1,1,1,0,9842,0,2,2,True
2,1,1,0,6275,0,2,0,False
1,1,1,0,5612,56,3,0,True
2,1,2,2,85462,56,2,1,True
2,1,23,1,66438,0,2,1,False
1,1,1,0,34540,178,2,3,True
6,1,1,1,12824,270,2,1,True
2,1,1,0,81005,42,2,1,True
6,1,47,7,13190,56,2,2,True
2,1,1,0,74504,47,2,1,False
5,1,4,1,85984,42,2,1,True
3,1,1,0,5259,0,2,2,True
1,1,1,0,17312,55,2,1,True
1,2,10,0,48652,247,6,17,True
2,2,6,1,72848,351,3,1,True
1,1,1,0,18603,193,4,5,True
1,1,1,0,10788,434,4,0,True
3,19,25,0,63300,200,5,7,True
2,1,7,0,59600,373,3,0,True
1,1,16,0,19324,1328,2,2,True
1,1,72,3,66280,1766,3,4,True
1,9,19,1,4811,999,4,10,True
1,1,2,2,29006,129,3,1,True
2,1,3,0,57184,382,3,5,True
1,1,1,1,43408,31,2,0,True
1,1,1,1,38962,161,2,0,True
1,13,30,32,5050,141,2,1,True
1,1,1,1,79322,248,2,0,True
1,1,1,0,21721,196,2,1,True
1,2,8,45,63730,0,2,0,True
1,1,1,1,16568,175,2,0,True
1,7,7,7,7347,432,2,1,True
1,1,1,1,8551,196,2,0,True
1,2,2,0,8956,183,2,0,True
1,1,8,0,35339,479,2,0,True
1,1,1,0,60340,329,2,0,True
1,8,19,6,24499,203,4,5,True
2,1,12,1,16122,492,4,5,True
3,2,21,3,79105,18,3,3,True
3,3,260,198,7922,73,3,1,True
5,2,8,0,15542,444,6,4,True
1,1,1,1,49277,0,4,1,True
3,1,4,0,20888,414,4,3,True
1,2,64,39,53999,517,3,3,False
1,1,1,1,14466,148,4,0,True
10,16,626,340,62608,388,5,5,False
1,1,0,1,12925,365,4,1,True
1,1,1,1,71173,148,4,0,True
5,8,266,175,38401,840,4,11,False
2,1,1,1,78741,259,4,3,True
1,1,1,0,26384,130,3,5,True
1,1,1,1,30275,36,3,1,True
1,5,172,172,79390,0,3,1,True
3,2,7,2,9605,189,4,7,True
1,1,3,1,40064,627,4,2,False
6,2,58,6,23016,468,4,8,True
15,1,30,2,19359,8,4,4,True
2,1,7,0,78758,365,3,0,True
2,1,5,1,67202,83,5,4,True
5,1,30,0,85612,108,3,1,True
8,603,45544,4043,28236,240,39,7,True
2,1,16,1,5259,510,3,7,True
1,1,2,0,11570,3307,1,0,True
6,7,313,9,68726,657,5,8,False
2,30,646,754,11897,573,4,4,True
8,224,732,1867,9973,182,3,4,True
2,13,578,308,57281,1412,4,12,False
5,254,2865,1998,20143,849,4,9,True
1,1,1,1,25236,253,3,2,True
1,1,1,1,5574,2266,1,0,True
2,7,196,6,58818,1152,3,6,False
1,2,2,1,17985,238,2,0,True
1,1,1,1,59778,246,3,0,True
1,1,2,7,29085,278,2,0,True
2,1,7,1,54952,204,3,1,True
1,2,7,3,78767,380,3,2,True
2,1,5,5,86187,54,3,3,True
1,1,4,1,45993,707,3,1,True
1,30,43615,1,25912,83,16,2,False
3,1,5,0,60545,310,4,3,True
3,53,431,1842,12102,323,2,1,True
1,1,1,1,3854,485,4,4,True
1,1,1,1,4420,184,4,3,True
1,1,1,1,5691,0,3,3,True
2,19,765,64,39512,2077,5,6,False
1,2,44,35,80824,276,3,2,True
2,1,0,1,7604,817,4,5,True
1,1,3,3,24990,219,3,1,True
1,477,1248,1607,48585,976,6,22,True
1,168,1594,911,11538,429,4,8,False
2,2,14,3,42042,466,3,2,True
1,65,5,1239,64587,113,2,2,False
1,10,140,0,71034,178,6,3,True
4,1,14,4,51726,253,4,7,True
4,37,172,111,69555,461,3,1,True
3,2,31,3,83018,1178,5,21,True
5,457,299,225,8650,87,5,7,True
4,3,35,4,20771,318,4,4,True
2,1,25,0,82912,215,3,6,True
1,7,61,23,81462,1599,4,7,True
2,39,33,45,31273,96,3,2,True
9,6,358,157,85970,433,7,18,True
2,3,59,21,82492,0,5,2,True
1,1,11,13,12223,515,3,1,True
1,1,1,1,12733,173,2,0,True
1,2,84,2,5851,503,3,0,True
6,16,579,0,44834,44,4,6,False
2,1,1,1,4306,0,3,2,True
1,1,2,2,7098,0,2,1,True
4,1,3,0,42260,89,3,2,False
1,5,81,37,12764,551,4,3,True
1,1,1,1,4643,78,3,1,True
1,7,40,5,77142,483,3,0,True
2,9,177,36,77245,234,4,10,True
1,11,31,25,63195,5252,1,2,True
1,1,6,0,7617,631,3,0,True
3,15,194,8,9133,503,5,5,True
1,1,0,1,18129,151,3,1,True
1,2,101,101,56818,632,3,10,False
3,18,602,1,29324,189,3,3,True
2,4,39,6,10362,806,3,11,True
1,1,4,4,7468,487,3,3,True
1,1,181,88,32463,208,2,1,True
2,2,72,1,12052,364,2,6,True
10,10,124,28,7041,494,3,8,True
1,8,62,129,42021,149,2,1,True
1,2,5,1,14231,138,3,8,True
1,2,103,5,45947,373,3,2,True
3,9,208,80,83971,243,3,3,True
1,1,2,2,12346,104,3,4,True
1,1,2,5,4656,199,4,1,True
3,1,1,0,21835,402,2,5,True
3,2,3,2,12658,660,5,17,True
2,1,1,5,34791,149,3,2,True
2,3,11,11,5283,966,3,4,True
1,1,1,1,38775,175,3,1,True
2,3,4,31,43668,118,3,9,True
2,3,6,0,26582,324,3,2,True
5,62,3206,4,32567,1172,3,6,True
1,1,1,1,64637,319,3,1,True
1,1,1,1,68956,329,3,5,True
2,10,14,14,11165,94,3,2,True
1,1,6,0,50981,317,3,5,True
8,5,20,14,25718,181,3,2,True
24,6,233,49,54608,305,5,10,True
1,2,4,2,62901,95,4,4,True
1,93,139,58,53720,843,5,6,False
2,1,1,1,12070,96,4,2,True
2,2,8,1,60806,306,4,4,True
4,1,6,1,32772,409,3,2,True
5,7,22,18,4857,204,4,5,False
1,1,4,4,23442,137,2,1,True
1,1,1,1,5302,239,4,4,True
1,6,18,17,36086,725,3,3,True
2,3,77,40,60931,111,2,2,True
1,1,1,1,11887,60,2,0,True
1,3,34,4,47942,239,4,8,True
4,1,21,21,86034,240,3,3,False
2,8,131,52,40578,183,3,2,True
3,1,6,2,22185,987,3,5,True
1,1,1,0,5495,465,3,3,True
8,52,195,1544,67527,342,4,5,True
28,107,3791,209,45927,560,7,7,True
1,1,2,2,14907,325,2,2,True
1,1,1,1,46218,29,2,1,True
1,1,1,1,38604,187,3,4,True
1,2,2,2,70841,256,2,3,False
1,1,9,2,15039,173,3,2,True
11,18,200,90,38539,343,5,1,True
1,1,4,0,5121,27,2,1,True
3,15,442,7,31193,336,5,3,True
1,23,63,18,27781,285,3,2,True
2,3,15,3,75878,193,3,4,True
2,5,53,10,73894,164,4,6,True
7,2,25,1,44897,624,7,13,True
1,1,7,5,12543,188,3,3,False
2,4,80,34,66042,465,7,8,False
8,47,58829,33,59499,374,5,11,True
1,6,29,46,41893,655,5,2,False
1,1,14,5,56296,564,2,4,True
1,1,3,2,43422,493,4,5,True
1,1,1,1,23392,1618,2,3,True
1,1,13,0,43467,152,2,2,True
1,1,18,0,43720,117,2,1,True
1,1,6,0,16692,413,2,1,True
5,21,669,138,3607,768,6,19,True
1,7,2552,8747,6823,671,3,2,True
3,1,3,5,7864,330,3,1,True
1,25,1,58755,24968,418,3,2,True
8,7,28,12,20724,269,4,6,False
9,2,118,0,28921,402,6,4,True
1,2,4,2,9860,360,2,1,True
4,6,19,11,4161,329,3,3,True
2,1,1,4,20360,522,3,1,True
9,12,670,92,36281,121,5,12,True
1,1,1,1,11213,29,3,2,True
6,25,411,155,57450,2234,7,13,False
4,2,28,7,39946,969,9,16,True
1,1,2,2,7649,54,3,2,True
1,6,45,0,61435,244,5,9,True
3,1,19,6,12935,322,6,6,False
4,1,2,1,64290,800,4,10,True
1,1,11,0,54671,397,2,1,True
2,1,3,6,22614,208,5,3,True
14,168,6892,669,18055,65,14,4,True
6,11,392,277,74821,175,4,3,True
1,1,4,0,39361,81,2,1,True
8,10,505,413,69997,855,10,19,False
2,1,6,6,21506,501,4,2,True
3,2,102,0,35856,208,2,1,True
1,1,3,4,60470,492,3,1,True
1,1,11,0,21266,53,3,2,True
2,2,3,3,55830,870,7,14,True
1,1,1,1,29081,95,2,2,True
1,1,1,1,3770,159,3,3,True
12,8,243,8,80925,2663,6,21,True
1,1,1,1,52882,1003,2,2,True
